Log file open, 03/22/15 12:51:25
LogInit:Display: Running engine for game: try_2
LogInit: Version: 4.7.3-2479750+++depot+UE4-Releases+4.7
LogInit: API Version: 2455222
LogInit: Compiled (64-bit): Mar 15 2015 23:20:45
LogInit: Compiled with Visual C++: 18.00.21005.01
LogInit: Build Configuration: Development
LogInit: Branch Name: ++depot+UE4-Releases+4.7
LogInit: Command line: 
LogInit: Base directory: C:/Program Files/Epic Games/4.7/Engine/Binaries/Win64/
LogInit: Rocket: 1
[2015.03.22-12.51.25:234][  0]LogTaskGraph: Started task graph with 3 named threads and 6 total threads.
[2015.03.22-13.01.30:835][348]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.30:852][349]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.30:852][349]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.30:868][350]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.30:869][350]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.30:885][351]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.30:885][351]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.30:902][352]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.30:902][352]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.30:919][353]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.30:920][353]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.30:936][354]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.30:936][354]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.30:953][355]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.30:953][355]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.30:969][356]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.30:970][356]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.30:986][357]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.30:986][357]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:003][358]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:003][358]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:019][359]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:019][359]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:036][360]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:036][360]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:053][361]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:053][361]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:069][362]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:069][362]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:086][363]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:086][363]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:103][364]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:103][364]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:119][365]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:119][365]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:136][366]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:136][366]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:153][367]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:153][367]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:169][368]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:169][368]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:186][369]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:186][369]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:203][370]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:203][370]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:219][371]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:220][371]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:236][372]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:236][372]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:253][373]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:253][373]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:269][374]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:269][374]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:286][375]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:286][375]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:303][376]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:303][376]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:319][377]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:319][377]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:336][378]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:336][378]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:353][379]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:353][379]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:369][380]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:369][380]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:386][381]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:386][381]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:403][382]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:403][382]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:419][383]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:419][383]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:436][384]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:436][384]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:453][385]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:453][385]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:469][386]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:469][386]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:486][387]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:486][387]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:503][388]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:503][388]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:519][389]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:519][389]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:536][390]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:536][390]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:553][391]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:553][391]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:569][392]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:569][392]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:586][393]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:586][393]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:603][394]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:603][394]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:619][395]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:619][395]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:636][396]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:636][396]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:653][397]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:653][397]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:669][398]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:669][398]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:686][399]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:686][399]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:703][400]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:703][400]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:719][401]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:719][401]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:736][402]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:736][402]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:753][403]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:753][403]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:769][404]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:769][404]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:786][405]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:786][405]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:803][406]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
[2015.03.22-13.01.31:803][406]PIE:Error: Error Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan' from node Set PlayerLocationSet in blueprint Bird
[2015.03.22-13.01.31:819][407]LogScript:Warning: Accessed None 'K2Node_DynamicCast_AsIcantspellchamerlan'
	Bird_C /Game/Maps/UEDPIE_0_Levelone.Levelone:PersistentLevel.Bird_C_0
	Function /Game/BluePrints/Bird.Bird_C:ExecuteUbergraph_Bird:03DD
